date,open,high,low,close,volume
20221028,83900,87200,83800,86900,61613
20221027,80800,85000,80600,85000,93351
20221026,79800,80500,78900,80100,24498
20221025,82500,82600,79700,79800,35761
20221024,84200,84200,82300,82400,30003
20221021,84700,84800,82200,82300,66799
20221020,83100,85000,82900,85000,88815
20221019,84300,84400,82600,83200,60961
20221018,79800,84100,79500,84100,110364
20221017,79400,79800,77900,78400,68385
20221014,78000,81000,77200,81000,139784
20221013,78800,79400,77000,77500,111133
20221012,79900,81000,78100,78600,159247
20221011,80900,81500,78100,80300,214064
20221007,85800,85800,82000,83200,154247
20221006,86600,86900,85700,85900,115356
20221005,92800,93500,85400,86600,168098
20221004,90600,93100,90600,92000,72918
20220930,94200,94300,90000,90400,116038
20220929,97400,98100,93700,94500,99381
20220928,94500,97500,93900,97200,119909
20220927,96000,97000,93500,95700,98001
20220926,99900,100500,95300,96000,99928
20220923,104500,104500,100500,100500,50854
20220922,105000,105000,103000,103500,57898
20220921,106000,107500,104500,106000,45406
20220920,108000,108500,106000,106500,46936
20220919,108000,108500,104500,106500,64435
20220916,112500,113000,107000,108500,101006
20220915,112500,113500,112000,113000,39694
20220914,115000,115000,112000,112500,49252
20220913,115000,117000,114500,116500,37930
20220908,114000,115500,112500,113500,31824
20220907,115500,116000,112500,113500,33634
20220906,117500,118500,115500,116500,24938
20220905,118000,120000,115500,116500,20918
20220902,118000,119000,116500,117500,24217
20220901,118500,120000,117000,118000,38686
20220831,118500,119500,118000,118500,40918
20220830,118500,119500,117500,119000,33594
20220829,118000,120000,117500,119500,30333
20220826,122000,123500,120500,121500,28282
20220825,122000,122500,121000,122000,18160
20220824,122500,123000,120500,121500,32027
20220823,123000,125000,121500,121500,19310
20220822,123000,126000,121500,125000,41145
20220819,126500,126500,123000,124500,27613
20220818,126000,128000,125500,126500,31318
20220817,129000,129000,125500,127500,27923
20220816,127500,129000,126000,128000,44182
20220812,125500,127500,124500,127500,57587
20220811,125500,128000,123500,125500,67539
20220810,122500,127500,122000,125500,111423
20220809,116500,123000,116500,122500,152700
20220808,114000,115000,113000,115000,35349
20220805,115000,116500,114000,114500,35495
