date,open,high,low,close,volume
20240115,186000,188600,185800,187500,251099
20240112,186600,187400,185800,186000,240690
20240111,187200,189000,187000,187000,538799
20240110,185600,187300,185200,186700,330767
20240109,187800,187800,185500,185600,349068
20240108,187600,188900,185500,185700,323498
20240105,190100,190500,187200,187300,440219
20240104,192000,192800,189100,190000,505979
20240103,199100,199500,193800,193800,548675
20240102,202000,202500,199800,200500,373050
20231228,198800,203500,198400,203500,766503
20231227,198700,199300,197200,198500,331186
20231226,200500,200500,197700,198800,409928
20231222,200000,200500,198500,199000,347866
20231221,197500,202000,197100,198700,545031
20231220,192700,199700,192600,199100,961888
20231219,191900,192900,190800,192200,272670
20231218,192800,193000,190000,192000,482331
20231215,185800,192800,185200,192800,1228522
20231214,187000,187100,184200,184800,760383
20231213,185300,186200,184400,185000,287425
20231212,185500,186400,185000,185600,332590
20231211,185400,185400,184000,185400,218073
20231208,183600,185700,183400,185100,327749
20231207,181400,183300,181400,182600,296154
20231206,181100,183400,181100,182900,280528
20231205,181600,182000,180700,181400,275980
20231204,183900,184100,181600,181600,378913
20231201,183300,183800,181700,182800,304309
20231130,184200,184900,182100,184300,574490
20231129,185700,186500,184700,184800,298485
20231128,185900,185900,183600,185700,269820
20231127,184000,185700,184000,184900,188306
20231124,184600,185600,183900,184000,161656
20231123,183600,185000,182400,184800,240354
20231122,182300,183400,181200,183000,219027
20231121,184700,184800,183500,184200,252833
20231120,184400,184900,182100,183600,277906
20231117,185900,185900,183500,184400,259919
20231116,182500,186400,181800,184800,432174
20231115,178700,182600,178600,182500,806741
20231114,174900,175900,173900,175200,329429
20231113,175000,175000,172800,173300,348523
20231110,173800,175300,173500,173700,255065
20231109,174700,175700,174200,174700,384071
20231108,177900,179000,174500,174800,395162
20231107,177500,177500,174200,176100,532443
20231106,175400,177900,174900,177900,661383
20231103,175000,175400,172700,173400,431491
20231102,172000,175100,171500,172000,661435
20231101,170800,171500,169400,170300,450423
20231031,174300,175900,169300,169700,697296
20231030,175000,176300,171400,172500,726773
20231027,181200,182900,174600,175600,787539
20231026,180300,182500,178500,179500,651245
20231025,182700,183700,182000,182000,374888
20231024,186900,187000,181400,182800,418638
20231023,184200,186100,183800,185400,286602
20231020,187800,188600,183500,183500,602367
